mention_id,product_id,platform,post_url,content_text,media_url,author_handle,author_name,author_follower_count,likes,comments,shares,views,sentiment_score,sentiment_label,posted_at,ingested_at
d874839a-09d2-4f20-8bf8-12d40e293fb5,1a76a85d-57ee-4e7e-a513-bb97439a3363,youtube,https://youtube.com/post/012fbae3-8f5,Loving this Huda Beauty Classic Lipstick! 💄✨ #beauty #makeup #HudaBeauty,https://youtube.com/media/0d3d3ab4-b8c.jpg,@beauty_lover_2590,Glam Lover,90447,6827,129,151,34477,0.77,positive,2025-10-11 08:44:57,2025-12-19 06:29:57
3f59fea1-d928-413d-8e8b-3112a5b1013a,19307891-ea65-41c4-9c3f-df27ea20f2ee,pinterest,https://pinterest.com/post/df931ef0-29b,Loving this NARS Radiant Lipgloss! 💄✨ #beauty #makeup #NARS,https://pinterest.com/media/ec84e038-cf1.jpg,@beauty_lover_7435,Style Guru,77405,6285,146,88,0,0.77,positive,2025-11-30 16:03:57,2025-11-29 21:12:57
e6048cdf-2d3a-498e-b806-4144cd78c61a,cbd9b697-42e2-44cf-812b-2f8df11a9e0a,twitter,https://twitter.com/post/e5c8611e-5c0,Loving this Benefit Matte Lipgloss! 💄✨ #beauty #makeup #Benefit,https://twitter.com/media/24f8cc7c-383.jpg,@beauty_lover_2683,Beauty Guru,74448,5237,468,185,0,0.8,neutral,2025-10-01 11:39:57,2025-11-20 08:41:57
3c6554b9-7b30-45c8-89ed-3c761a8286f5,3d081c79-470e-4074-81d7-651ca28f62c8,youtube,https://youtube.com/post/466a1909-bd0,Loving this MAC Glow Lip Liner! 💄✨ #beauty #makeup #MAC,https://youtube.com/media/ac8e7ae5-2d3.jpg,@beauty_lover_1697,Style Queen,67517,678,333,157,6518,0.89,positive,2025-11-04 10:12:57,2025-11-27 19:09:57
8221d21e-8044-4e18-92a3-4a010b1e8b6c,42945b9a-a394-40ea-8313-703880379eb9,pinterest,https://pinterest.com/post/b896f918-e9f,Loving this The Ordinary Perfect Lip Balm! 💄✨ #beauty #makeup #TheOrdinary,https://pinterest.com/media/1106deb1-330.jpg,@beauty_lover_6089,Style Lover,12282,3821,96,96,0,0.5,positive,2025-11-11 19:44:57,2025-12-08 18:19:57
b634cedf-a3e6-4793-96bf-405c1496f258,a9c4582e-34fa-40dc-997a-547ad7b7032b,pinterest,https://pinterest.com/post/282afa71-31f,Loving this Tarte Essential Lipstick! 💄✨ #beauty #makeup #Tarte,https://pinterest.com/media/2b017b2f-cca.jpg,@beauty_lover_9052,Makeup Queen,3489,8017,268,130,0,0.41,positive,2025-11-30 19:59:57,2025-11-21 23:05:57
857113f2-d40f-43e8-8b80-d3b366ba645d,cdc40b71-bfd1-43b2-9121-f375720a4b86,instagram,https://instagram.com/post/1152f9a9-fa2,Loving this L'Oreal Pro Lipstick! 💄✨ #beauty #makeup #L'Oreal,https://instagram.com/media/1a771a83-526.jpg,@beauty_lover_7435,Style Guru,77380,6636,36,49,0,0.55,neutral,2025-10-24 08:31:57,2025-11-30 13:50:57
d4899492-2006-4fdb-944c-aa40d770f14a,92a8529e-08f5-4db3-a550-4f0483f39a02,twitter,https://twitter.com/post/0a0a7f5d-0ed,Loving this L'Oreal Glow Lipgloss! 💄✨ #beauty #makeup #L'Oreal,https://twitter.com/media/17691d50-80d.jpg,@beauty_lover_3637,Makeup Guru,55475,4791,426,155,0,0.58,neutral,2025-11-17 01:18:57,2025-11-28 10:32:57
77e7a7c6-df29-434b-959e-5938ef7e7369,efe47dc8-2f7a-466a-baa9-153cda80293e,pinterest,https://pinterest.com/post/22201355-521,Loving this L'Oreal Radiant Lipstick! 💄✨ #beauty #makeup #L'Oreal,https://pinterest.com/media/e6d0acec-a62.jpg,@beauty_lover_4839,Beauty Lover,81413,4622,197,156,0,0.97,positive,2025-10-21 17:45:57,2025-11-23 18:57:57
11ed8fcf-7b51-4b34-95c2-0dc61b71f7cc,1fefd5ed-b5ce-4557-ab34-4e5d72f736d7,pinterest,https://pinterest.com/post/e488cb40-ca1,Loving this Lancome Essential Lip Balm! 💄✨ #beauty #makeup #Lancome,https://pinterest.com/media/be9a1fb0-971.jpg,@beauty_lover_7477,Glam Guru,83038,337,438,139,0,0.38,positive,2025-09-22 09:45:57,2025-11-21 16:27:57
8f5b7a09-2e01-4250-8e6c-758bed658149,f24dd314-341f-401f-953e-d884fb986c20,instagram,https://instagram.com/post/034b7ddb-bd3,Loving this NYX Perfect Lipstick! 💄✨ #beauty #makeup #NYX,https://instagram.com/media/55ee18e7-324.jpg,@beauty_lover_6673,Makeup Guru,5006,9574,6,155,0,0.81,neutral,2025-11-07 18:37:57,2025-12-05 07:45:57
fd281d54-c7e7-4451-8673-45ebe215606c,066c2bf9-71d5-4c2c-8258-216f8b39dab4,youtube,https://youtube.com/post/69d051da-1ff,Loving this Pat McGrath Labs Classic Lipstick! 💄✨ #beauty #makeup #PatMcGrathLabs,https://youtube.com/media/174e386e-023.jpg,@beauty_lover_7662,Glam Queen,13792,6002,228,160,55648,0.95,neutral,2025-10-26 23:05:57,2025-11-21 19:20:57
e9d24ece-5cc2-49c9-9dcf-82aacf52398f,9d7ce2bb-3cdd-4b1e-b626-855dccb31b29,youtube,https://youtube.com/post/28636ed2-3dd,Loving this Bobbi Brown Classic Lipgloss! 💄✨ #beauty #makeup #BobbiBrown,https://youtube.com/media/3cda4f8e-97b.jpg,@beauty_lover_3457,Beauty Fan,8759,1314,274,76,10213,0.68,positive,2025-11-22 21:42:57,2025-12-14 16:18:57
a79351a8-73e5-4014-b9df-79726bbb4b9b,f3b7a586-a7c8-4e48-9b8e-572789d55bff,youtube,https://youtube.com/post/d0279780-750,Loving this MAC Matte Lipgloss! 💄✨ #beauty #makeup #MAC,https://youtube.com/media/331345c8-409.jpg,@beauty_lover_8782,Beauty Guru,49800,2336,313,41,98912,0.68,positive,2025-09-30 15:44:57,2025-11-22 12:42:57
f5dc1774-7c6d-46df-b7a4-4f96521f6953,cb92f956-21d7-48db-b9d9-d0f4183f2404,pinterest,https://pinterest.com/post/f20c1ac1-1e3,Loving this L'Oreal Perfect Lip Balm! 💄✨ #beauty #makeup #L'Oreal,https://pinterest.com/media/9571ea61-718.jpg,@beauty_lover_7923,Makeup Fan,89948,3086,441,122,0,0.55,neutral,2025-11-05 03:01:57,2025-11-23 01:27:57
c233d1e0-83a0-47cc-87c9-b4d04a252040,a8941375-2371-473e-8230-1a61962d9018,tiktok,https://tiktok.com/post/8580e589-610,Loving this Huda Beauty Matte Lipstick! 💄✨ #beauty #makeup #HudaBeauty,https://tiktok.com/media/cd6b7c97-519.jpg,@beauty_lover_2010,Makeup Guru,81862,5154,367,167,12022,0.71,neutral,2025-12-11 15:49:57,2025-12-13 04:10:57
f9b32c1e-04f1-4cb1-8727-b879f7f33502,cbd9b697-42e2-44cf-812b-2f8df11a9e0a,youtube,https://youtube.com/post/4f09916b-fbd,Loving this Benefit Matte Lipgloss! 💄✨ #beauty #makeup #Benefit,https://youtube.com/media/d366a938-6f6.jpg,@beauty_lover_3244,Glam Lover,78638,1738,451,60,78511,0.94,positive,2025-10-06 16:52:57,2025-11-21 02:55:57
875cd552-6fa7-4876-9cae-39c0ce53cef6,a743a03f-85ee-4007-8838-96c6ea372fcc,twitter,https://twitter.com/post/82ca09eb-235,Loving this L'Oreal Pro Lip Balm! 💄✨ #beauty #makeup #L'Oreal,https://twitter.com/media/fc126ecd-007.jpg,@beauty_lover_8410,Makeup Queen,27691,4372,76,136,0,0.69,positive,2025-09-26 14:42:57,2025-11-23 21:29:57
83022483-5b0e-499d-9853-3ea91ffa2cdf,b3faba6f-9961-4057-8bbf-ba465c93ee7c,youtube,https://youtube.com/post/5664cabf-8ff,Loving this Tarte Classic Lipstick! 💄✨ #beauty #makeup #Tarte,https://youtube.com/media/362bd008-263.jpg,@beauty_lover_6753,Style Guru,18441,5495,56,64,18556,0.31,positive,2025-12-09 21:06:57,2025-11-25 23:45:57
c5760f7f-299f-46d1-ae0a-6b955e709561,9f12810c-ed1a-4a6c-875c-a4a537f8f6a4,instagram,https://instagram.com/post/06e2fe18-90f,Loving this Milk Makeup Ultra Lipgloss! 💄✨ #beauty #makeup #MilkMakeup,https://instagram.com/media/6896dc3a-807.jpg,@beauty_lover_6484,Glam Guru,84726,941,287,67,0,0.49,positive,2025-11-24 02:54:57,2025-12-01 22:46:57
e3ca698b-06c2-4b30-98c6-41df37d3ee5a,c5a4ee8f-86b0-458f-8526-22a2ab795d00,twitter,https://twitter.com/post/5f81f2b2-4d2,Loving this Benefit Pro Lipgloss! 💄✨ #beauty #makeup #Benefit,https://twitter.com/media/23d112d2-8ed.jpg,@beauty_lover_8642,Style Fan,99612,4582,223,71,0,0.96,positive,2025-11-13 04:46:57,2025-11-27 08:19:57
02ce0730-24c5-4b12-841f-27533721b66f,6b50edd5-1d5b-40ed-a3fd-f12dd09be59d,twitter,https://twitter.com/post/3d41f1a2-cf7,Loving this The Ordinary Glow Lip Balm! 💄✨ #beauty #makeup #TheOrdinary,https://twitter.com/media/1080b879-a64.jpg,@beauty_lover_3265,Makeup Fan,49620,6306,34,186,0,0.62,positive,2025-10-29 08:42:57,2025-12-10 17:25:57
64731a68-7e1b-4587-943e-c05dc0bcb753,b3f6ee45-26a0-46df-9f38-a939455a9a0d,instagram,https://instagram.com/post/9d30148c-efb,Loving this The Ordinary Ultra Lipgloss! 💄✨ #beauty #makeup #TheOrdinary,https://instagram.com/media/99b0934a-92b.jpg,@beauty_lover_1076,Makeup Fan,94022,7334,374,116,0,0.32,positive,2025-12-10 11:12:57,2025-11-22 21:21:57
3705370f-cfa1-4825-95cb-58b0ff00d43e,5b2b0786-8cfe-4b0b-b2be-6c998c8b3383,twitter,https://twitter.com/post/41f61041-cf6,Loving this Benefit Pro Lipstick! 💄✨ #beauty #makeup #Benefit,https://twitter.com/media/f4b34c8a-a0a.jpg,@beauty_lover_5609,Beauty Queen,1629,8104,192,71,0,0.52,positive,2025-12-01 03:56:57,2025-11-30 09:07:57
9b062357-4605-454a-b937-68cf34a2db4c,f011e981-475d-4ccf-8035-27fd2a510dae,pinterest,https://pinterest.com/post/6ac2ee91-d85,Loving this Tower 28 Velvet Lipstick! 💄✨ #beauty #makeup #Tower28,https://pinterest.com/media/cbe6646b-4e3.jpg,@beauty_lover_3638,Beauty Lover,96653,8922,95,81,0,0.85,positive,2025-11-12 23:02:57,2025-12-12 06:10:57
3d2ca242-78b1-4b8d-bac7-07d02f66be1b,5cf1aeba-a260-422d-b87d-743ebc253546,instagram,https://instagram.com/post/f3eecc31-709,Loving this Rare Beauty Classic Lip Liner! 💄✨ #beauty #makeup #RareBeauty,https://instagram.com/media/e1e4caec-62e.jpg,@beauty_lover_4023,Makeup Guru,1477,7169,325,186,0,0.63,positive,2025-10-31 21:12:57,2025-12-11 02:12:57
8028d12a-679b-4e8e-a864-9f859151f4e3,0b190cd3-ee8c-4cef-a49d-9d0c4c17d5d3,twitter,https://twitter.com/post/62fdcdb4-3e7,Loving this Benefit Perfect Lip Liner! 💄✨ #beauty #makeup #Benefit,https://twitter.com/media/e97702df-fa4.jpg,@beauty_lover_3014,Style Lover,42016,4534,150,102,0,0.87,positive,2025-10-25 19:22:57,2025-12-18 15:54:57
252a7969-0230-4451-b665-2d61dc966578,a743a03f-85ee-4007-8838-96c6ea372fcc,twitter,https://twitter.com/post/005c5f91-0e4,Loving this L'Oreal Pro Lip Balm! 💄✨ #beauty #makeup #L'Oreal,https://twitter.com/media/dbac0f70-a39.jpg,@beauty_lover_6229,Style Lover,98160,811,219,31,0,0.61,positive,2025-11-06 22:48:57,2025-12-09 06:33:57
f863dd91-4ddb-4220-9bcf-7a5f14e0e49b,9f4282de-5664-4ff9-8064-cf3caf38aa08,twitter,https://twitter.com/post/584a0bae-9e1,Loving this NARS Glow Lipgloss! 💄✨ #beauty #makeup #NARS,https://twitter.com/media/5d2f58f1-357.jpg,@beauty_lover_8217,Style Queen,15335,3553,91,44,0,0.62,positive,2025-12-11 17:56:57,2025-11-27 00:32:57
36505286-f096-48f4-9fa9-4a38b647c52a,20f6ef03-a0c9-436c-abd7-ff05b869498f,youtube,https://youtube.com/post/b1a53899-ede,Loving this Rare Beauty Luxe Lip Balm! 💄✨ #beauty #makeup #RareBeauty,https://youtube.com/media/91c3ca76-fcf.jpg,@beauty_lover_7088,Beauty Guru,86426,5835,80,146,69163,0.93,positive,2025-10-30 08:24:57,2025-12-18 17:03:57
e9725efc-55d5-47cf-9cb8-eb5d0122b363,d555c3cb-bf0e-4d17-9239-13204ec6c106,twitter,https://twitter.com/post/2c1c6b06-d3c,Loving this Fenty Beauty Radiant Lipgloss! 💄✨ #beauty #makeup #FentyBeauty,https://twitter.com/media/70788d6a-7c9.jpg,@beauty_lover_1213,Style Queen,83368,5485,86,130,0,0.86,neutral,2025-09-30 02:14:57,2025-12-05 15:48:57
8f1f70e7-03fd-499c-9a7a-4d61303ba824,b3dadcf1-19c7-4f3e-945e-123582e58796,youtube,https://youtube.com/post/bb0c62ec-35d,Loving this MAC Glow Lipstick! 💄✨ #beauty #makeup #MAC,https://youtube.com/media/ec90b9ce-dcb.jpg,@beauty_lover_4103,Style Lover,73493,973,307,106,39619,0.66,positive,2025-10-19 11:55:57,2025-12-16 02:13:57
af1e95be-1c13-4b62-b65f-7b4afbdbb023,284df255-8e77-4bdd-a0c4-e7220358b525,tiktok,https://tiktok.com/post/475cfbbf-824,Loving this NYX Ultra Lipstick! 💄✨ #beauty #makeup #NYX,https://tiktok.com/media/afc06361-446.jpg,@beauty_lover_7210,Glam Fan,31593,4275,213,84,19773,0.83,positive,2025-11-08 23:32:57,2025-12-13 16:30:57
1ce3df00-0ad7-46e2-98fc-67ca26ca68e6,f3b7a586-a7c8-4e48-9b8e-572789d55bff,youtube,https://youtube.com/post/0d4fbec7-08c,Loving this MAC Matte Lipgloss! 💄✨ #beauty #makeup #MAC,https://youtube.com/media/bdb42cca-e41.jpg,@beauty_lover_5348,Makeup Fan,46228,6149,332,91,14740,0.8,neutral,2025-10-03 22:16:57,2025-12-19 00:43:57
0f325df0-af9c-4fcc-8734-0e866e696b89,3d081c79-470e-4074-81d7-651ca28f62c8,twitter,https://twitter.com/post/8459158b-f3b,Loving this MAC Glow Lip Liner! 💄✨ #beauty #makeup #MAC,https://twitter.com/media/8585ae10-38c.jpg,@beauty_lover_5297,Makeup Fan,38064,9573,5,120,0,0.57,positive,2025-11-19 00:48:57,2025-12-19 04:36:57
b1815ca2-9499-4178-a024-adcf41dd74e2,68df5532-1caf-4c2e-b6ce-3f1a3306cbf9,tiktok,https://tiktok.com/post/4f8b023b-21a,Loving this ILIA Essential Lipgloss! 💄✨ #beauty #makeup #ILIA,https://tiktok.com/media/e24a9e15-bad.jpg,@beauty_lover_6132,Makeup Queen,31886,8674,231,106,34587,0.33,positive,2025-10-13 06:49:57,2025-12-08 08:27:57
f0b725aa-38e6-4042-a83a-975f2fd5ed85,ff48f908-f4b5-400c-8854-19c4418b1f61,tiktok,https://tiktok.com/post/701016b1-e24,Loving this Benefit Classic Lipstick! 💄✨ #beauty #makeup #Benefit,https://tiktok.com/media/44f6d75c-285.jpg,@beauty_lover_9283,Glam Fan,50437,485,188,176,37780,0.34,neutral,2025-11-19 06:21:57,2025-12-02 04:03:57
c7e6949e-ec01-4585-be83-46857d9399c2,cbd9b697-42e2-44cf-812b-2f8df11a9e0a,pinterest,https://pinterest.com/post/f19a84b1-e40,Loving this Benefit Matte Lipgloss! 💄✨ #beauty #makeup #Benefit,https://pinterest.com/media/edd96bae-911.jpg,@beauty_lover_6113,Glam Fan,22022,2950,250,128,0,0.43,positive,2025-11-15 02:51:57,2025-12-08 17:24:57
d808d4fa-4455-4ad1-80eb-87ca5b3077ec,83d06616-6aac-448b-9dc3-2a9efc71ae85,pinterest,https://pinterest.com/post/2971e0a8-b4a,Loving this Tower 28 Pro Lipgloss! 💄✨ #beauty #makeup #Tower28,https://pinterest.com/media/7a104cf1-4f5.jpg,@beauty_lover_8094,Style Guru,14388,1486,173,66,0,0.98,positive,2025-10-25 04:13:57,2025-12-12 04:15:57
b2a8f3a8-b83c-47d5-9533-197fc18b5aaa,f97b7705-3cf7-4f94-b6c1-ac7e76c9ea9c,youtube,https://youtube.com/post/efbd159a-ca9,Loving this NARS Radiant Lip Balm! 💄✨ #beauty #makeup #NARS,https://youtube.com/media/87de5f9e-adc.jpg,@beauty_lover_4361,Beauty Lover,77862,4841,374,194,13507,0.89,neutral,2025-12-01 18:46:57,2025-12-14 12:12:57
2b0601af-c748-45b6-b852-2fd6ef03c549,3a6eb4bc-0317-4d6b-b2cb-7a0fef187147,tiktok,https://tiktok.com/post/03ee7591-1e9,Loving this NARS Velvet Lipstick! 💄✨ #beauty #makeup #NARS,https://tiktok.com/media/737d2c3c-36e.jpg,@beauty_lover_7165,Beauty Fan,68531,8938,340,62,5966,0.36,positive,2025-11-03 06:45:57,2025-12-17 21:46:57
80c6c01a-0645-4578-9a70-a56d2e85b468,4f77e461-bf5d-46ca-8256-d732fc7028c1,twitter,https://twitter.com/post/86b56b14-8cd,Loving this Clinique Essential Lipgloss! 💄✨ #beauty #makeup #Clinique,https://twitter.com/media/1423a318-c77.jpg,@beauty_lover_2906,Beauty Fan,64973,643,340,113,0,0.35,positive,2025-09-24 00:06:57,2025-11-24 19:25:57
a6fa9443-121a-46ed-b28d-1894bc71c1da,83a9f2da-0c67-48a4-ab1b-6bf913ec9166,tiktok,https://tiktok.com/post/30f9a012-70f,Loving this L'Oreal Radiant Lip Liner! 💄✨ #beauty #makeup #L'Oreal,https://tiktok.com/media/404991a5-c1e.jpg,@beauty_lover_7975,Style Queen,31145,7936,192,123,80453,0.98,positive,2025-10-06 01:21:57,2025-12-12 00:29:57
bb3bac39-9e5c-465e-922b-8a1af40d34e0,b3faba6f-9961-4057-8bbf-ba465c93ee7c,instagram,https://instagram.com/post/2efb6297-4ab,Loving this Tarte Classic Lipstick! 💄✨ #beauty #makeup #Tarte,https://instagram.com/media/1dd925cf-2fc.jpg,@beauty_lover_7750,Makeup Lover,59929,7255,367,76,0,0.93,neutral,2025-12-17 04:44:57,2025-11-23 23:59:57
188cce58-acc1-4894-9e31-7971c0401b7b,2493468a-f1b1-4528-a5cc-101ceec82a32,instagram,https://instagram.com/post/b389222b-e70,Loving this Clinique Pro Lipstick! 💄✨ #beauty #makeup #Clinique,https://instagram.com/media/6a371bf6-d58.jpg,@beauty_lover_6277,Beauty Guru,86575,3037,112,126,0,0.82,positive,2025-11-07 09:14:57,2025-12-14 04:56:57
c0de6ad6-c933-46a1-944c-6578aa3c31e7,46ba1c4e-e6bf-42b6-87e4-873895671fd5,twitter,https://twitter.com/post/184d68da-9ec,Loving this Laura Mercier Glow Lip Liner! 💄✨ #beauty #makeup #LauraMercier,https://twitter.com/media/db2a030e-b2e.jpg,@beauty_lover_2971,Makeup Lover,85165,3570,204,171,0,0.53,positive,2025-10-25 15:41:57,2025-12-12 08:41:57
4f911012-c0bd-4641-994c-cd9126f06ca2,66384e02-614b-439d-9ca4-ae663b5dc217,twitter,https://twitter.com/post/974c9a7a-027,Loving this Drunk Elephant Radiant Lipstick! 💄✨ #beauty #makeup #DrunkElephant,https://twitter.com/media/fcd035c7-5c4.jpg,@beauty_lover_8602,Glam Guru,84657,3147,204,144,0,0.77,neutral,2025-12-03 05:11:57,2025-12-16 07:54:57
5532383b-cc42-41d0-9a8f-8d310f91dc76,d2a8c339-602b-4781-833c-76957f5bbd74,twitter,https://twitter.com/post/5fc7d17e-359,Loving this Charlotte Tilbury Pro Lipgloss! 💄✨ #beauty #makeup #CharlotteTilbury,https://twitter.com/media/ec6cf321-4b4.jpg,@beauty_lover_4821,Makeup Lover,19758,7514,439,195,0,0.46,neutral,2025-12-14 20:39:57,2025-12-06 23:21:57
46306e38-5dd0-4bdc-adbb-c0106daea59e,88283f3d-b420-43e9-a58b-fb59c3b9651f,youtube,https://youtube.com/post/20fee77a-6aa,Loving this Drunk Elephant Perfect Lip Balm! 💄✨ #beauty #makeup #DrunkElephant,https://youtube.com/media/e6d7bbbc-d54.jpg,@beauty_lover_8111,Makeup Lover,57419,7178,375,186,65094,0.86,positive,2025-11-13 07:32:57,2025-12-16 20:04:57
5d9f3725-3513-4d3c-a7d3-99406d10a8e3,6e3bc4d7-6427-40ad-b0d4-518ba7f2ca98,twitter,https://twitter.com/post/2caa9604-91a,Loving this L'Oreal Glow Lipgloss! 💄✨ #beauty #makeup #L'Oreal,https://twitter.com/media/63a6e7c6-824.jpg,@beauty_lover_2740,Style Fan,83678,2408,67,43,0,0.66,positive,2025-11-09 21:31:57,2025-12-13 04:03:57
88b35617-5d30-420f-bdfd-baf8c8b91121,2c7a59e5-1a7f-4479-a309-9e9c05eece69,twitter,https://twitter.com/post/318591e5-8a6,Loving this Glossier Ultra Lipgloss! 💄✨ #beauty #makeup #Glossier,https://twitter.com/media/4f816b1c-ee9.jpg,@beauty_lover_1760,Makeup Guru,87694,7790,419,142,0,0.34,positive,2025-10-03 21:21:57,2025-12-17 14:59:57
6c0c3882-7746-45cf-9acf-3d2b3d0cb9c8,2dcf0024-5d28-4c35-b183-1f10650aee43,youtube,https://youtube.com/post/5b6978cc-095,Loving this Maybelline Essential Lipgloss! 💄✨ #beauty #makeup #Maybelline,https://youtube.com/media/f182a36a-267.jpg,@beauty_lover_3889,Glam Lover,56664,9634,301,12,14742,0.37,positive,2025-11-27 07:11:57,2025-12-01 20:34:57
ec6465d2-636d-48cf-b4a4-17f215ffd14a,a0855082-0296-48c0-9a60-02b30b3705cb,instagram,https://instagram.com/post/d400fa8f-71f,Loving this Fenty Beauty Pro Lipstick! 💄✨ #beauty #makeup #FentyBeauty,https://instagram.com/media/7b2364fe-6eb.jpg,@beauty_lover_3714,Beauty Guru,39782,8593,498,100,0,0.75,positive,2025-09-25 01:55:57,2025-12-11 06:07:57
71a547e7-7bb3-4e09-bdc7-c8c8ee19a0b6,d2a8c339-602b-4781-833c-76957f5bbd74,tiktok,https://tiktok.com/post/c0e86e68-515,Loving this Charlotte Tilbury Pro Lipgloss! 💄✨ #beauty #makeup #CharlotteTilbury,https://tiktok.com/media/ee54d50a-c40.jpg,@beauty_lover_2501,Style Queen,25085,3097,186,118,8600,0.79,positive,2025-11-22 15:05:57,2025-12-04 08:08:57
